game_name,release_date,Added to Service,Removed from Service,metacritic_score,publisher,developer,System
Lego Batman 2 DC Super Heroes,6/19/2012,11/1/2021,11/1/2021,75,"Feral Interactive, Warner Bros. Interactive","Traveller's Tales, TT Fusion",XB360/OG Xbox
Moving Out,4/28/2020,11/1/2021,11/1/2021,77,Team17 Digital,"SMG Studio, Devm Games",XB1/Series X|S
Football Manager 2021,11/1/2020,3/1/2021,11/1/2021,82,SEGA,Sports Interactive,Xbox / PC
Mørkredd,12/1/2020,12/1/2020,11/1/2021,67,Aspyr,Hyper Games,Xbox / PC
Call of the Sea,12/1/2020,12/1/2020,11/1/2021,79,Raw Fury,"Out of the Blue, Out of the Blue Studios",Xbox / PC
Haven,12/1/2020,12/1/2020,11/1/2021,75,Cleril Calamity Studios,Cleril Calamity Studios,Xbox / PC
Va-11 Hall-A: Cyberpunk Bartender Action,6/1/2016,12/1/2020,11/1/2021,77,"Ysbryd Games, Limited Run Games","Sukeban Games, Ysbryd Games Worldwide, Wolfgame",PC
FIFA 19,9/1/2018,11/1/2020,11/1/2021,83,EA SPORTS,Electronic Arts Vancouver,Xbox / PC
Hello Neighbor,12/1/2017,10/1/2018,11/1/2021,42,tinyBuild,"tinyBuild, Dynamic Pixels",Xbox / PC
SINNER: Sacrifice for Redemption,10/1/2018,10/1/2018,11/1/2021,63,"Another Indie, Another Indie Studio","Dark Star, ANOTHER INDIE STUDIO",PC
Oxenfree,1/1/2016,3/1/2018,11/1/2021,78,"Night School Studio, Night School Studios, Night School","Night School Studio, Night School Studios",PC
Rocket Knight,5/11/2010,11/1/2021,11/1/2021,,"Konami, Konami Digital Entertainment-US","Konami Digital Entertainment, Climax Studios, Climax",XB360/OG Xbox
Hover,4/6/2015,10/1/2021,11/1/2021,69,"Plug In Digital, Playdius, The Sidekicks","Plug In Digital, Playdius, Midgar Studio, Fusty Game",XB1/Series X|S
River City Girls,9/1/2019,11/1/2020,11/1/2021,80,"Arc System Works, WayForward, Wayforward Technologies, H2 Interactive",WayForward Technologies,Xbox / PC
Star Renegades,9/1/2020,11/1/2020,11/1/2021,79,"Raw Fury, Massive Damage",Massive Damage,Xbox / PC
Final Fantasy VIII: Remastered,9/1/2019,11/1/2020,11/1/2021,78,Square Enix,Square Enix,Xbox / PC
Planet Coaster,11/1/2016,11/1/2020,11/1/2021,85,Frontier Developments,Frontier Developments,Xbox
Streets of Rogue,7/1/2019,6/1/2020,11/1/2021,82,tinyBuild,"tinyBuild, Matt Dabrowski",Xbox / PC
The Gardens Between,9/1/2018,11/1/2018,11/1/2021,82,The Voxel Agents,The Voxel Agents,Xbox / PC
Resident Evil Code: Veronica X,3/22/2001,10/1/2021,10/1/2021,72,Capcom,Capcom,XB360/OG Xbox
Aaero,4/11/2017,10/1/2021,10/1/2021,,Reverb Triple XP,"Reverb Publishing, Mad Fellows",XB1/Series X|S
Comanche,3/1/2020,11/1/2020,10/1/2021,45,THQ Nordic,NUKKLEAR,PC
Eastshade,2/1/2019,11/1/2020,10/1/2021,78,Eastshade Studios,Eastshade Studios,Xbox / PC
Knights and Bikes,8/1/2019,11/1/2020,10/1/2021,79,Double Fine Productions,"Foam Sword, Foam Sword Games",Xbox / PC
Five Nights at Freddy's,8/1/2014,10/1/2020,10/1/2021,78,"Scott Cawthon, CLICKTEAM L.L.C.","Scott Cawthon, Clickteam",Xbox / PC
Five Nights at Freddy's 2,11/1/2014,10/1/2020,10/1/2021,62,"Scott Cawthon, CLICKTEAM L.L.C.",Scott Cawthon,Xbox / PC
Five Nights at Freddy's 3,3/1/2015,10/1/2020,10/1/2021,68,"Scott Cawthon, CLICKTEAM L.L.C.",Scott Cawthon,Xbox / PC
Five Nights at Freddy's 4,7/1/2015,10/1/2020,10/1/2021,51,"Scott Cawthon, CLICKTEAM L.L.C.",Scott Cawthon,Xbox / PC
Unruly Heroes,1/1/2019,10/1/2020,10/1/2021,79,"Perfect Game Speed Company, Magic Design Studios","Magic Design Studios, Perfect Game Speed",Xbox / PC
Carto,10/1/2020,10/1/2020,10/1/2021,73,"Humble Games, X.D. Network",Sunhead Games,Xbox / PC
Home Behind,9/1/2017,3/1/2021,10/1/2021,83,"Coconut Island Games, TPP Studio","Coconut Island Games, TPP Studio",PC
Shio,5/1/2018,3/1/2021,10/1/2021,73,Coconut Island Games,"Coconut Island Games, Coconut Island Studio",PC
Shantae: Half-Genie Hero,12/1/2016,10/1/2018,10/1/2021,76,WayForward,WayForward Technologies,PC
Castlevania: Harmony of Despair,7/28/2010,10/1/2021,10/1/2021,68,Konami,Konami Digital Entertainment,XB360/OG Xbox
Mulaka,2/26/2018,9/1/2021,10/1/2021,,Lienzo,"Lienzo, LIENZO MEXICO DESARROLLO DE VIDEOJUEGOS SA DE CV",XB1/Series X|S
GoNNER2,10/1/2020,10/1/2020,10/1/2021,75,Raw Fury,Art in Heart,Xbox / PC
Heave Ho,8/1/2019,10/1/2020,10/1/2021,76,Devolver Digital,"Le Cartel Studio, Le Cartel",PC
Katana Zero,4/1/2019,10/1/2020,10/1/2021,83,"Devolver Digital, Adult Swim Games",Askiisoft,Xbox / PC
Tales of Vesperia: Definitive Edition,1/1/2019,10/1/2020,10/1/2021,80,Bandai Namco Entertainment,"Bandai Namco Entertainment, QLOC",Xbox / PC
The Swords of Ditto: Mormo's Curse,4/1/2018,10/1/2020,10/1/2021,76,Devolver Digital,"Devolver Digital, Devolver, onebitbeyond",PC
ScourgeBringer,2/1/2020,2/1/2020,10/1/2021,76,"Plug In Digital, Dear Villagers","Plug In Digital, Dear Villagers, Flying Oak Games, E-Studio",Xbox / PC
Samurai Shodown II,10/27/1994,9/1/2021,9/1/2021,,"SNK, D4 Enterprise",SNK,XB360/OG Xbox
Warhammer: Chaosbane,5/31/2019,9/1/2021,9/1/2021,70,"Bigben Interactive, Nacon",Eko Software,XB1/Series X|S
Ikenfell,10/1/2020,10/1/2020,9/1/2021,74,"Humble Games, Humble Bundle",Happy Ray Games,Xbox / PC
Kathy Rain,5/1/2016,9/1/2020,9/1/2021,77,Raw Fury,"Raw Fury, Clifftop Games",PC
Night in the Woods,2/1/2017,9/1/2020,9/1/2021,82,Finji,"Finji, bombsfall, InfiniteAmmo, Infinite Fall",Xbox / PC
Drake Hollow,8/1/2020,8/1/2020,9/1/2021,78,"CD PROJEKT RED, The Molasses Flood",The Molasses Flood,Xbox / PC
Zone of the Enders HD Collection,10/25/2012,9/1/2021,9/1/2021,,Konami,"Konami Digital Entertainment, Kojima Productions",XB360/OG Xbox
Yooka-Laylee,3/31/2017,8/1/2021,9/1/2021,73,Team17 Digital,"Team17 Digital, Playtonic Games",XB1/Series X|S
Forza Motorsport 7,10/1/2017,10/1/2020,9/1/2021,84,Microsoft Studios,Turn 10 Studios,Xbox / PC
Company of Heroes 2: Complete Edition,6/1/2013,9/1/2020,9/1/2021,80,Archaic Entertainment,Archaic Entertainment,PC
Disgaea 4 Complete+,10/1/2019,9/1/2020,9/1/2021,84,NIS America,Nippon Ichi Software,PC
Hotshot Racing,9/1/2020,9/1/2020,9/1/2021,77,Curve Digital,"Sumo Digital, Lucky Mountain Games",Xbox
The Dark Crystal: Age of Resistance Tactics,2/1/2020,9/1/2020,9/1/2021,63,"Netflix, En Masse Entertainment","Krafton, BonusXP",Xbox / PC
Thronebreaker: The Witcher Tales,10/1/2018,6/1/2020,9/1/2021,85,"CD PROJEKT RED, CD PROJEKT","CD PROJEKT RED, CD PROJEKT",Xbox
Red Dead Online,11/1/2018,5/1/2021,9/1/2021,85,Rockstar Games,Rockstar Games,Xbox
Star Wars Battlefront (Classic),11/1/2017,3/1/2021,9/1/2021,76,"Electronic Arts, Disney Interactive, LucasArts Entertainment","Electronic Arts DICE, Pandemic Studios, Uprise",PC
Star Wars Battlefront II (Classic),11/1/2005,3/1/2021,9/1/2021,78,"Electronic Arts, Disney Interactive, LucasArts Entertainment","Electronic Arts DICE, Pandemic Studios, Uprise",PC
Star Wars Republic Commando,2/1/2005,3/1/2021,9/1/2021,78,"Disney Interactive, LucasArts Entertainment",LucasArts Entertainment,PC
The Escapists 2,8/1/2017,11/1/2019,9/1/2021,75,Team17 Digital,"Team17 Digital, Mouldy Toof Studios",PC
Vambrace: Cold Soul,5/1/2019,11/1/2019,9/1/2021,66,"Headup Games, Devespresso Games",Devespresso Games,PC
Yooka-Laylee,4/1/2017,10/1/2019,9/1/2021,75,Team17 Digital,"Team17 Digital, Playtonic Games",PC
Garou: Mark of the Wolves,12/31/1998,8/1/2021,8/1/2021,,"SNK, HAMSTER, Co.","DotEmu, SNK",XB360/OG Xbox
Darksiders III,11/27/2018,8/1/2021,8/1/2021,65,THQ Nordic,"THQ Nordic, Gunfire Games",XB1/Series X|S
NBA 2K21,9/1/2020,3/1/2021,8/1/2021,74,2K Games,"Visual Concepts, 2K Sports",Xbox
Double Kick Heroes,8/1/2020,8/1/2020,8/1/2021,76,"Plug In Digital, Headbang Club, Plug-In Digital",Headbang Club,Xbox / PC
Stranger Things 3: The Game,7/1/2019,4/1/2020,8/1/2021,62,"Netflix, BonusXP","Netflix, BonusXP, BONUS XP, InvertedEarthTheory",Xbox / PC
Blair Witch,8/1/2019,8/1/2019,8/1/2021,66,"Bloober Team, Lionsgate",Bloober Team,Xbox / PC
Pyre,7/1/2017,3/1/2021,8/1/2021,82,Supergiant Games,Supergiant Games,PC
Dear Esther: Landmark Edition,2/1/2012,3/1/2021,8/1/2021,68,The Chinese Room,"The Chinese Room, Robert Briscoe",PC
Mugsters,7/1/2018,3/1/2021,8/1/2021,75,Team17 Digital,"Team17 Digital, Reinkout",PC
Nex Machina,6/1/2017,3/1/2021,8/1/2021,84,Housemarque,Housemarque,PC
Overcooked: Gourmet Edition,6/1/2017,3/1/2021,8/1/2021,81,Team17 Digital,"Team17 Digital, Ghost Town Games",PC
Renowned Explorers: International Society,9/1/2015,3/1/2021,8/1/2021,72,Abbey Games,Abbey Games,PC
The Escapists,2/1/2015,3/1/2021,8/1/2021,71,Team17 Digital,"Team17 Digital, Mouldy Toof Studios",PC
Madden NFL 19,8/1/2018,11/1/2020,8/1/2021,81,,Electronic Arts,Xbox / PC
Yoku's Island Express,5/1/2018,8/1/2019,8/1/2021,83,"Team17 Digital, Villa Gorilla","Team17 Digital, Villa Gorilla",PC
Vampyr,6/1/2018,3/1/2019,8/1/2021,71,Focus Home Interactive,DONTNOD Entertainment,PC
Lost Planet 3,8/26/2013,8/1/2021,8/1/2021,60,Capcom,"Capcom U.S.A, Spark Unlimited",XB360/OG Xbox
Rock of Ages 3: Make & Break,7/21/2020,7/1/2021,8/1/2021,69,Modus Games,"ACE Team, Giant Monkey Robot",XB1/Series X|S
Don't Starve: Giant Edition,9/1/2014,8/1/2020,8/1/2021,75,Klei Entertainment,"Klei Entertainment, Capy Games",Xbox / PC
Crossing Souls,2/1/2018,8/1/2020,8/1/2021,70,Devolver Digital,"Devolver Digital, Fourattic",PC
Final Fantasy VII,1/1/1997,8/1/2020,8/1/2021,92,Square Enix,Square Enix,Xbox / PC
Darksiders Genesis,12/1/2019,8/1/2020,8/1/2021,77,THQ Nordic,Airship Syndicate,Xbox / PC
Train Sim World 2020,7/1/2018,3/1/2020,8/1/2021,76,,,Xbox / PC
Ape Out,2/1/2019,8/1/2019,8/1/2021,83,Devolver Digital,"Devolver Digital, Gabe Cuzzillo, Gabe Cuzillo",PC
Midway Arcade Origins,11/6/2012,7/1/2021,7/1/2021,,Warner Bros. Interactive,Backbone Entertainment,XB360/OG Xbox
Planet Alpha,9/3/2018,7/1/2021,7/1/2021,71,Team17 Digital,"Team17 Digital, Planet Alpha ApS",XB1/Series X|S
It Lurks Below,5/1/2019,8/1/2020,7/1/2021,45,Graybeard Games,Graybeard Games,Xbox / PC
UnderMine,8/1/2019,8/1/2020,7/1/2021,80,"Adam McLellan, Thorium Entertainment","Adam McLellan, Ricardo Chirino, Thorium Entertainment",Xbox / PC
The Touryst,11/1/2019,7/1/2020,7/1/2021,79,Shin'en Multimedia,Shin'en Multimedia,Xbox / PC
Conker: Live & Reloaded,6/21/2005,7/1/2021,7/1/2021,78,Microsoft Studios,Rare,XB360/OG Xbox
Shadows: Awakening,8/31/2018,6/1/2021,7/1/2021,73,Kalypso Media,"Kalypso Media, Games Farm",XB1/Series X|S
Endless Space 2: Deluxe Edition,5/1/2017,7/1/2020,7/1/2021,80,SEGA,Amplitude Studios,PC
Downwell,10/1/2015,8/1/2019,7/1/2021,81,"Devolver Digital, GHI Media","Devolver Digital, Moppin",PC
CrossCode,5/1/2015,6/1/2019,7/1/2021,86,"WhisperGames, Deck13, Deck 13",Radical Fish Games,Xbox / PC
EA Sports UFC,6/1/2014,11/1/2020,7/1/2021,70,"Electronic Arts, EA Swiss",Electronic Arts,Xbox
EA Sports UFC 2,3/1/2016,11/1/2020,7/1/2021,76,"Electronic Arts, EA Swiss",Electronic Arts,Xbox
Injustice: Gods Among Us,4/3/2013,6/1/2021,6/1/2021,80,Warner Bros. Interactive,"Warner Bros. Interactive, NetherRealm Studios",XB360/OG Xbox
The King's Bird,8/23/2018,6/1/2021,6/1/2021,,Graffiti Games,"Serenity Forge, Graffiti Games",XB1/Series X|S
Out of the Park Baseball 21,3/1/2020,7/1/2020,6/1/2021,87,Out of the Park Developments,Out of the Park Developments,PC
SoulCalibur VI,10/1/2018,7/1/2020,6/1/2021,84,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment, NAMCO",Xbox
MISTOVER,10/1/2019,4/1/2020,6/1/2021,60,KRAFTON,Krafton,PC
Battle Chasers: Nightwar,10/1/2017,6/1/2019,6/1/2021,84,"THQ Nordic, Nordic Games, www.handy-games.com","THQ Nordic, Handy Games, Airship Syndicate",Xbox / PC
The Messenger,8/1/2018,6/1/2019,6/1/2021,83,Devolver Digital,Sabotage,Xbox / PC
Monster Hunter: World,1/1/2018,4/1/2019,6/1/2021,90,Capcom,"Capcom, Capcom U.S.A",Xbox
Marvel vs. Capcom: Infinite,9/1/2017,4/1/2019,6/1/2021,77,Capcom,"Capcom, Capcom U.S.A",Xbox / PC
NeoGeo Battle Coliseum,6/9/2010,6/1/2021,6/1/2021,65,SNK,SNK,XB360/OG Xbox
Dungeons 3,10/12/2017,5/1/2021,6/1/2021,74,Kalypso Media,"Kalypso Media, Realmforge Studios",XB1/Series X|S
Observation,5/1/2019,6/1/2020,6/1/2021,79,Devolver Digital,"Devolver Digital, No Code",Xbox / PC
West of Dead,6/1/2020,6/1/2020,6/1/2021,71,Raw Fury,Upstream Arcade,Xbox / PC
Ace Combat 7: Skies Unknown,1/1/2019,3/1/2020,6/1/2021,79,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment, Project Aces",Xbox
Night Call,7/1/2019,7/1/2019,6/1/2021,68,Raw Fury,"Monkey Moon, Black Muffin, BlackMuffin Studio",Xbox / PC
Wizard of Legend,5/1/2018,6/1/2019,6/1/2021,79,"Humble Bundle, Contingent99","Humble Bundle, Contingent99",Xbox / PC
Tropico 4,8/24/2011,5/1/2021,5/1/2021,78,Kalypso Media,"Feral Interactive, Haemimont Games",XB360/OG Xbox
Kingdom Hearts HD I.5 + II.5 ReMix,3/1/2017,6/1/2020,5/1/2021,88,Square Enix,Square Enix,Xbox
Kingdom Hearts HD II.8 Final Chapter Prologue,1/1/2017,6/1/2020,5/1/2021,82,Square Enix,Square Enix,Xbox
Broforce,10/1/2015,6/1/2019,5/1/2021,83,Devolver Digital,"Devolver Digital, Free Lives",PC
Void Bastards,5/1/2019,5/1/2019,5/1/2021,75,"Humble Games, Humble Bundle",Blue Manchu,Xbox / PC
Surviving Mars,3/1/2018,5/1/2019,5/1/2021,76,Paradox Interactive,"Haemimont Games, Paradox Interactive",Xbox / PC
Armello,9/1/2015,5/1/2021,5/1/2021,75,League of Geeks,League of Geeks,XB1/Series X|S
Assetto Corsa,12/1/2014,12/1/2020,5/1/2021,63,"505 Games, Kunos Simulazioni","505 Games, Kunos Simulazioni",Xbox
Detention,1/1/2017,3/1/2021,5/1/2021,83,"Coconut Island Games, RedCandleGames, Red Candle Games","RedCandleGames, Coconut Island dba Shanghai Kena Information Technology Co",PC
Lego Batman,9/23/2008,5/1/2021,5/1/2021,80,"Feral Interactive, Warner Bros. Interactive","Traveller's Tales, TT Fusion",XB360/OG Xbox
Truck Racing Championship,7/18/2019,4/1/2021,5/1/2021,67,Bigben Interactive,"Neopica, N-Racing",XB1/Series X|S
Battlefleet Gothic: Armada II,1/1/2019,6/1/2020,5/1/2021,77,Focus Home Interactive,Tindalos Interactive,PC
Dungeon of the Endless,10/1/2014,6/1/2020,5/1/2021,79,"Playdigious, Amplitude Studios",Amplitude Studios,Xbox / PC
Plebby Quest: The Crusades,4/1/2020,5/1/2020,5/1/2021,84,NEOWIZ,PiedPipers Team,PC
Alan Wake,5/1/2010,5/1/2020,5/1/2021,83,"Microsoft Studios, THQ Nordic, Remedy Entertainment",Remedy Entertainment,Xbox / PC
Final Fantasy IX,7/1/2000,5/1/2020,5/1/2021,85,"Electronic Arts, Square Enix, Square","Square Enix, Sony Interactive Entertainment, Square, GUILD STUDIO, Guld Studio, Silicon Studio Thailand",Xbox / PC
Hotline Miami,10/1/2012,6/1/2019,5/1/2021,85,Devolver Digital,"Devolver Digital, Dennaton Games",PC
FIFA 15,9/1/2014,11/1/2020,5/1/2021,82,Electronic Arts,Electronic Arts Canada,Xbox / PC
FIFA 16,9/1/2015,11/1/2020,5/1/2021,84,Electronic Arts,"Electronic Arts, Electronic Arts Canada",Xbox / PC
FIFA 17,9/1/2016,11/1/2020,5/1/2021,84,Electronic Arts,Electronic Arts Canada,Xbox / PC
FIFA 18,9/1/2017,11/1/2020,5/1/2021,83,Electronic Arts,"Electronic Arts, Electronic Arts Canada",Xbox / PC
NBA LIVE 15,10/1/2014,11/1/2020,5/1/2021,53,Electronic Arts,Electronic Arts,Xbox
NBA LIVE 18: The One Edition,9/1/2017,11/1/2020,5/1/2021,72,"Electronic Arts, EA SPORTS","Electronic Arts Canada, Team Fusion",Xbox
Hard Corps: Uprising,2/16/2011,4/1/2021,4/1/2021,,Konami,"Konami Digital Entertainment, Arc System Works, Arc System Works Co.",XB360/OG Xbox
Vikings: Wolves of Midgard,3/23/2017,4/1/2021,4/1/2021,66,Kalypso Media,"Kalypso Media, Games Farm",XB1/Series X|S
Fractured Minds,11/1/2019,5/1/2020,4/1/2021,86,Wired Productions,"EmilyMGames, Emily M Games",Xbox
Endless Legend,9/1/2014,5/1/2020,4/1/2021,82,SEGA,Amplitude Studios,PC
Levelhead,4/1/2019,4/1/2020,4/1/2021,82,Butterscotch Shenanigans,Butterscotch Shenanigans,Xbox / PC
Moving Out,4/1/2020,4/1/2020,4/1/2021,78,Team17 Digital,"SMG Studio, Devm Games",Xbox / PC
Thumper,10/1/2016,6/1/2019,4/1/2021,86,Drool,Drool,PC
For The King,2/1/2018,5/1/2019,4/1/2021,87,"Curve Digital, IronOak Games","Curve Digital, IronOak Games",Xbox / PC
Bomber Crew,10/1/2017,7/1/2018,4/1/2021,75,Curve Digital,"Curve Digital, Runner Duck",Xbox / PC
Madden NFL 15,8/1/2014,11/1/2020,4/1/2021,80,Electronic Arts,"Electronic Arts, Electronic Arts Tiburon",Xbox
Madden NFL 16,8/1/2015,11/1/2020,4/1/2021,84,Electronic Arts,"Electronic Arts, Electronic Arts Tiburon",Xbox
Madden NFL 17,8/1/2016,11/1/2020,4/1/2021,83,Electronic Arts,"Electronic Arts, Electronic Arts Tiburon",Xbox
Madden NFL 18,8/1/2017,11/1/2020,4/1/2021,82,Electronic Arts,Electronic Arts,Xbox
Madden NFL 25,8/1/2013,11/1/2020,4/1/2021,73,Electronic Arts,"Electronic Arts, Electronic Arts Tiburon, Electronic Arts Sports",Xbox
NHL 18,9/1/2017,11/1/2020,4/1/2021,77,Electronic Arts,Electronic Arts,Xbox
NHL 19,9/1/2018,11/1/2020,4/1/2021,82,Electronic Arts,Electronic Arts,Xbox
Dark Void,1/19/2010,4/1/2021,4/1/2021,57,Capcom,Airtight Games,XB360/OG Xbox
Vicious Attack Llama Apocalypse,3/16/2018,3/1/2021,4/1/2021,,RogueCode,roguecode,XB1/Series X|S
Deliver Us the Moon,10/1/2019,4/1/2020,4/1/2021,75,"Wired Productions, KeokeN Interactive",KeokeN Interactive,Xbox / PC
Gato Roboto,5/1/2019,4/1/2020,4/1/2021,79,Devolver Digital,doinksoft,Xbox / PC
Wargroove,2/1/2019,5/1/2019,4/1/2021,81,Chucklefish,Chucklefish,Xbox / PC
Port Royale 3,2/5/2012,3/1/2021,3/1/2021,55,Kalypso Media,"Kalypso Media, Gaming Minds Studios, Gaming Minds",XB360/OG Xbox
Warface: Breakout,5/26/2020,3/1/2021,3/1/2021,,My.Com,Allods Team,XB1/Series X|S
HyperDot,1/1/2020,4/1/2020,3/1/2021,73,GLITCH,Tribe Games,Xbox / PC
Machinarium,10/1/2009,4/1/2020,3/1/2021,85,Amanita Design,Amanita Design,PC
Apotheon,2/1/2015,3/1/2021,3/1/2021,78,"Alientrap, Alientrap Games",Alientrap,PC
Mutant Year Zero: Road to Eden,12/1/2018,3/1/2021,3/1/2021,78,Funcom,"The Bearded Ladies, Funcom Oslo A/S, The Bearded Ladies Consulting",PC
Shift Quantum,5/1/2018,3/1/2021,3/1/2021,78,"Plug In Digital, Fishing Cactus, Red Panda Interactive","Fishing Cactus, Red Panda Interactive",PC
Star Wars Episode I: Racer,4/1/1999,3/1/2021,3/1/2021,63,"Nintendo, Disney Interactive, LucasArts Entertainment",LucasArts Entertainment,PC
Star Wars Galactic Battlegrounds: Saga,11/1/2001,3/1/2021,3/1/2021,82,LucasArts Entertainment,Ensemble Studios,PC
Star Wars Jedi Knight: Mysteries of the Sith,2/1/1998,3/1/2021,3/1/2021,83,"Activision Blizzard, Disney Interactive, LucasArts Entertainment",LucasArts Entertainment,PC
Star Wars Rebellion,2/1/1998,3/1/2021,3/1/2021,87,"Disney Interactive, LucasArts Entertainment","Lucasfilm, Coolhand Interactive",PC
Star Wars Rogue Squadron 3D,12/1/1998,3/1/2021,3/1/2021,76,"Disney Interactive, LucasArts Entertainment","LucasArts Entertainment, Lucasfilm, Factor 5",PC
Star Wars Shadows of the Empire,12/1/1996,3/1/2021,3/1/2021,78,"Nintendo, Disney Interactive, LucasArts Entertainment","LucasArts Entertainment, Lucasfilm",PC
Star Wars Starfighter,2/1/2001,3/1/2021,3/1/2021,71,"Disney Interactive, LucasArts Entertainment","Sony Interactive Entertainment, LucasArts Entertainment, Lucasfilm, Secret Level",PC
Star Wars X-Wing Alliance,2/1/1999,3/1/2021,3/1/2021,83,LucasArts Entertainment,Totally Games,PC
Star Wars Dark Forces,2/1/1995,3/1/2021,3/1/2021,75,"Disney Interactive, LucasArts Entertainment","Sony Interactive Entertainment, LucasArts Entertainment, Lucasfilm",PC
Into the Breach,2/1/2018,6/1/2019,3/1/2021,90,Subset Games,Subset Games,PC
Snake Pass,3/1/2017,9/1/2018,3/1/2021,74,Sumo Digital,Sumo Digital,PC
Hue,8/1/2016,9/1/2017,3/1/2021,79,"Curve Digital, Serkan Binici","Curve Digital, Serkan Binici, Fiddlesticks Games, Fiddlesticks",PC
Metal Slug 3,3/23/2000,3/1/2021,3/1/2021,,"SNK, D4 Enterprise","DotEmu, SNK",XB360/OG Xbox
Dandara: Trials of Fear Edition,2/6/2018,2/1/2021,3/1/2021,75,Raw Fury,"Raw Fury, Long Hat House",XB1/Series X|S
Alvastia Chronicles,2/1/2019,4/1/2020,3/1/2021,80,KEMCO,"KEMCO, Exe Create",Xbox / PC
Astrologaster,5/1/2019,3/1/2020,3/1/2021,74,"Application Systems Heidelberg, Nyamyam",Nyamyam,PC
The Witcher 3: Wild Hunt,5/1/2015,12/1/2019,3/1/2021,91,CD PROJEKT RED,CD PROJEKT RED,Xbox
Lost Planet 2,5/11/2010,2/1/2021,2/1/2021,63,Capcom,Capcom,XB360/OG Xbox
Gears 5,9/10/2019,2/1/2021,2/1/2021,83,"Microsoft Studios, Xbox Game Studios",The Coalition,XB1/Series X|S
Resident Evil,3/22/2002,2/1/2021,2/1/2021,88,Capcom,Capcom,XB1/Series X|S
The Jackbox Party Pack 4,10/1/2017,9/1/2020,2/1/2021,84,Jackbox Games,Jackbox Games,Xbox
Mother Russia Bleeds,9/1/2016,3/1/2020,2/1/2021,70,Devolver Digital,"Devolver Digital, Le Cartel Studio",PC
Momodora: Reverie Under the Moonlight,3/1/2016,6/1/2019,2/1/2021,77,"AGM PLAYISM, Playism, Active Gaming Media, DANGEN Entertainment","ACTIVE GAMING MEDIA, Bombservice, rdein",Xbox / PC
Shadows of the Damned,6/1/2011,11/1/2020,2/1/2021,76,Electronic Arts,"Electronic Arts, Grasshopper Manufacture",Xbox
Indiana Jones and the Emperor's Tomb,3/25/2003,2/1/2021,2/1/2021,69,"Disney Interactive, LucasArts Entertainment","Double Helix Games, The Collective",XB360/OG Xbox
Dead Rising,8/8/2006,1/1/2021,2/1/2021,82,Capcom,"Capcom, Capcom U.S.A",XB1/Series X|S
Ninja Gaiden II,6/1/2008,2/1/2020,2/1/2021,81,Tecmo,"Team NINJA, Tecmo",Xbox
World of Horror (Game Preview),2/1/2020,2/1/2020,2/1/2021,80,Ysbryd Games,panstasz,PC
de Blob,9/1/2008,2/1/2019,2/1/2021,72,"THQ Nordic, THQ, Nordic Games","THQ Nordic, Blue Tongue Entertainment",Xbox
Breakdown,3/16/2004,1/1/2021,1/1/2021,71,Bandai Namco Entertainment,NAMCO,XB360/OG Xbox
Little Nightmares,4/27/2017,1/1/2021,1/1/2021,81,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US, Playdigious","BANDAI NAMCO Entertainment America, Playdigious, Tarsier Studios",XB1/Series X|S
Reigns: Game of Thrones,10/1/2018,2/1/2020,1/1/2021,84,"Devolver Digital, GHI Media","Devolver Digital, Nerial",PC
Death Squared,3/1/2017,2/1/2020,1/1/2021,80,SMG Studio,SMG Studio,Xbox
Death's Gambit,8/1/2018,2/1/2020,1/1/2021,71,Adult Swim Games,"Adult Swim, White Rabbit",PC
Final Fantasy XV,11/1/2016,2/1/2020,1/1/2021,83,Square Enix,Square Enix,Xbox / PC
Fishing Sim World: Pro Tour,9/1/2018,1/1/2020,1/1/2021,70,,Dovetail Games,Xbox / PC
Sea Salt,10/1/2019,1/1/2020,1/1/2021,68,YCJY Games,"YCJY Games, YCJY",Xbox / PC
Bleed 2,2/8/2017,12/1/2020,1/1/2021,83,"Digerati, Ian Campbell","Digerati Distribution, Ian Campbell, BOOTDISK REVOLUTION, BootdiskRevolution",XB1/Series X|S
The King of Fighters XIII,11/18/2011,1/1/2021,1/1/2021,,"Atlus, SNK","SNK, Atlus U.S.A",XB360/OG Xbox
Tekken 7,3/1/2015,1/1/2020,1/1/2021,81,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment",Xbox
Sword Art Online: Fatal Bullet,2/1/2018,1/1/2020,1/1/2021,72,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, DIMPS",Xbox
